population,variant,allocation,dates,signals,groups,mean_turnover_two_legs,mean_top_replacement,mean_bottom_replacement,ic_n,ic_mean,ic_se,ic_t,ic_p,spread_n,spread_mean,spread_se,spread_t,spread_p,spread_winsorised_n,spread_winsorised_mean,spread_winsorised_se,spread_winsorised_t,spread_winsorised_p,top_quintile_return_n,top_quintile_return_mean,top_quintile_return_se,top_quintile_return_t,top_quintile_return_p,bottom_quintile_return_n,bottom_quintile_return_mean,bottom_quintile_return_se,bottom_quintile_return_t,bottom_quintile_return_p,short_leg_contribution_n,short_leg_contribution_mean,short_leg_contribution_se,short_leg_contribution_t,short_leg_contribution_p,net_spread_10bps_n,net_spread_10bps_mean,net_spread_10bps_se,net_spread_10bps_t,net_spread_10bps_p,net_spread_25bps_n,net_spread_25bps_mean,net_spread_25bps_se,net_spread_25bps_t,net_spread_25bps_p,net_spread_50bps_n,net_spread_50bps_mean,net_spread_50bps_se,net_spread_50bps_t,net_spread_50bps_p,net_spread_100bps_n,net_spread_100bps_mean,net_spread_100bps_se,net_spread_100bps_t,net_spread_100bps_p
gbp_fixed,native,inverse_redundancy,67,28,3,0.8829772698720649,0.3850548494753528,0.44467129783279485,67,0.045333827757405715,0.013085544260226817,3.4644204976018265,0.0005313751809814086,67,0.0038526103095922106,0.004400765412313201,0.8754409627954106,0.38133401972968717,67,0.005634833044602015,0.004289343138950229,1.3136820398987898,0.1889532274090885,67,0.01629796943340353,0.0037388102738028788,4.35913251538872,1.3057902826283564e-05,67,0.012445359123811318,0.006576692168274334,1.8923432639659141,0.0584452600823106,67,-0.012445359123811318,0.006576692168274334,-1.8923432639659141,0.0584452600823106,66,0.0028816033558594295,0.004449457364887108,0.6476302882683183,0.517224102442807,66,0.001557137451051332,0.00444286735386345,0.3504802927994843,0.7259782774838295,66,-0.0006503057236288305,0.004432826866817259,-0.1467022609199591,0.8833670339590575,66,-0.005065192072989157,0.004416309385030962,-1.1469287206547567,0.2514110814585744
gbp_fixed,native,trailing_positive_evidence,67,28,3,0.7884987455444954,0.3485545625680159,0.37961483690243286,67,0.035352527636633754,0.011676839215703718,3.02757681111936,0.0024652305343432833,67,0.0034346192859112815,0.004199678198444958,0.8178291582395624,0.4134547459770539,67,0.004623549467422485,0.004044919948854934,1.1430509196433798,0.2530174502801046,67,0.01565346882503429,0.004158091213711274,3.764580433785843,0.00016682896271544986,67,0.012218849539123009,0.006365545325354243,1.9195291078134031,0.05491740616446192,67,-0.012218849539123009,0.006365545325354243,-1.9195291078134031,0.05491740616446192,66,0.0024109226747706393,0.004246269553402797,0.5677742885725704,0.5701882405407301,66,0.0012281745564538963,0.004245496196170434,0.28928881329860734,0.7723603722182273,66,-0.0007430723074073414,0.004246499946862284,-0.1749846501131817,0.8610916949282083,66,-0.0046855660351298204,0.004257090405645063,-1.1006498778876252,0.2710490684720859
us_domestic_fixed,us_deduplicated,equal_group,101,101,5,0.6380929973868015,0.3241680471427306,0.3126022223390644,101,0.00386048220906642,0.012152133850776263,0.31767936861720936,0.7507281625887174,101,-0.004710980172944032,0.004727828324013786,-0.9964363868746718,0.3190381608242281,101,-0.0026222730762034893,0.00434528676894657,-0.6034752631157663,0.5461925668368951,101,0.015866703306749486,0.004252636095132426,3.73102775591604,0.00019070020981898302,101,0.020577683479693524,0.006866931471601851,2.996634459626166,0.0027297782409665436,101,-0.020577683479693524,0.006866931471601851,-2.996634459626166,0.0027297782409665436,100,-0.005292549062820593,0.0047717495961343975,-1.1091422456677307,0.26736882279847274,100,-0.0062496885589007935,0.004766817778295262,-1.3110819103170848,0.18983009165653653,100,-0.007844921052367799,0.004758789101983355,-1.6485120235940303,0.09924764544698496,100,-0.01103538603930181,0.0047434523940315405,-2.3264460402695533,0.019994767916878965
us_domestic_fixed,us_deduplicated,equal_signal,101,101,5,0.6444242161347424,0.34012654012654003,0.3042976760082023,101,0.005582739113950158,0.012217140490438344,0.45695955762475254,0.647700114479842,101,-0.005170213703134824,0.004901308942320197,-1.0548638667709307,0.29148758990224677,101,-0.0029461022251826303,0.0045508062498134765,-0.6473802802093326,0.5173858554059628,101,0.015782622708297108,0.00425251557460317,3.711361529762272,0.0002061474277663484,101,0.020952836411431936,0.006853162881291954,3.057396529802298,0.0022326870781944415,101,-0.020952836411431936,0.006853162881291954,-3.057396529802298,0.0022326870781944415,100,-0.005836775328974633,0.004947488702710453,-1.179745054450956,0.2381016286972979,100,-0.006803411653176745,0.004942782448492482,-1.3764335622846893,0.16868744312018213,100,-0.008414472193513604,0.004935187616859416,-1.7049954017489382,0.08819528201635124,100,-0.011636593274187316,0.004920936535951285,-2.3647111051266183,0.01804414030854044
us_domestic_fixed,us_deduplicated,inverse_redundancy,65,101,5,0.6035344863469865,0.30909455128205127,0.29443993506493504,65,0.005772026790733283,0.016196135122481907,0.3563829732885542,0.7215537787778168,65,-0.006077086271628278,0.00669032475292372,-0.9083395045916938,0.363698876898206,65,-0.0029285579060526605,0.006110916233298128,-0.47923384877951203,0.6317722765254354,65,0.01586652854607462,0.0059083568874883615,2.6854384134570233,0.007243472273512265,65,0.021943614817702902,0.010158154719204678,2.160196947602798,0.03075742636540032,65,-0.021943614817702902,0.010158154719204678,-2.160196947602798,0.03075742636540032,64,-0.00718768786019959,0.00674178570238808,-1.066140066963796,0.2863603297971563,64,-0.00809298958972007,0.006737031549904921,-1.2012693617019332,0.22964673116812162,64,-0.009601825805587536,0.0067292221114908304,-1.426884957355092,0.15361305744004072,64,-0.012619498237322465,0.0067140330745983755,-1.8795704604236474,0.06016664228081201
us_domestic_fixed,us_deduplicated,trailing_positive_evidence,65,101,5,0.7217294177341647,0.3848804322759186,0.334579483016983,65,-0.008571098196242967,0.01713641277940303,-0.50016875215243,0.6169562589019548,65,-0.010854687014630418,0.007352122288347378,-1.4764018590705938,0.13983604394121987,65,-0.00787212699365582,0.006749065616461123,-1.1664024979184562,0.24345174907493783,65,0.014573059009891252,0.005510508346242863,2.644594308586313,0.008178891146122098,65,0.02542774602452167,0.010742572091260935,2.3670072500799972,0.017932581517972876,65,-0.02542774602452167,0.010742572091260935,-2.3670072500799972,0.017932581517972876,64,-0.011848641532336356,0.007422965749528851,-1.5962139570815626,0.11044103253352998,64,-0.012931235658937603,0.007420193936482544,-1.7427085827715583,0.0813845316794609,64,-0.014735559203273012,0.007416543775767189,-1.986849892455293,0.0469390337818127,64,-0.018344206291943832,0.0074128848791966155,-2.47463795686679,0.013337129980752089
us_domestic_fixed,us_eligible,equal_group,101,107,5,0.6059716210948723,0.30784512955399035,0.2965030145293303,101,0.001682477291002531,0.012420172017149745,0.13546328413804334,0.8922455916475802,101,-0.005262939007126093,0.0047994742279452735,-1.0965657397392121,0.2728312709719114,101,-0.003214667306782216,0.004435236171643338,-0.7248018329520256,0.46857361113621443,101,0.01539992002640179,0.004225246815537925,3.6447385676429875,0.0002676637476022611,101,0.020662859033527877,0.006782376356642644,3.0465515251583937,0.0023148280148970546,101,-0.020662859033527877,0.006782376356642644,-3.0465515251583937,0.0023148280148970546,100,-0.005834177437407546,0.0048443834937178945,-1.2043178342452032,0.22846675615804113,100,-0.006743134869049853,0.004839863362246427,-1.3932490164185174,0.16354450202021764,100,-0.008258063921787032,0.004832506988092909,-1.7088571091846425,0.08747742104211066,100,-0.011287922027261395,0.004818462271667417,-2.342639911001158,0.0191478532701611
us_domestic_fixed,us_eligible,equal_signal,101,107,5,0.6163088227561913,0.32357642357642363,0.29273239917976757,101,0.002122524667091146,0.012740046331458713,0.166602586197041,0.8676827586509775,101,-0.006786796994720684,0.005000251264099137,-1.3572911912344503,0.17468870513823365,101,-0.004343900991399013,0.004679674987422925,-0.9282484367127339,0.35327871439240643,101,0.014891631390011602,0.004135622764774615,3.600819571081738,0.00031721566436455933,101,0.021678428384732287,0.006961520142281553,3.1140365813302733,0.001845466075616149,101,-0.021678428384732287,0.006961520142281553,-3.1140365813302733,0.001845466075616149,100,-0.007426297950520492,0.005047668279025011,-1.4712333576632988,0.14122801888828795,100,-0.00835076118465478,0.005043365273100695,-1.655791467097261,0.09776405639272202,100,-0.00989153324154526,0.005036446532568564,-1.9639905194229523,0.0495311913647054,100,-0.012973077355326214,0.005023562189154424,-2.582445855519481,0.009810275448201908
us_domestic_fixed,us_eligible,inverse_redundancy,65,107,5,0.5835544663669664,0.30068108974358976,0.28287337662337664,65,0.0051007835181507396,0.016097710928705614,0.3168639032432224,0.7513468727575809,65,-0.004524387727862895,0.006516368224194459,-0.6943112439632264,0.48748704112388364,65,-0.0016007449193712812,0.0059863986968200795,-0.2673969777892646,0.7891635261275783,65,0.01655089123011198,0.005991981498214708,2.762173286924078,0.0057417995070948025,65,0.021075278957974876,0.010092823472009347,2.088145008819724,0.03678475605078266,65,-0.021075278957974876,0.010092823472009347,-2.088145008819724,0.03678475605078266,64,-0.0056651127090708376,0.006555419130733592,-0.8641877195176193,0.3874847772443615,64,-0.006540444408621286,0.0065502013399917885,-0.998510437944719,0.31803190556564265,64,-0.0079993305745387,0.006541599686422032,-1.2228401244335363,0.22139008715202046,64,-0.010917102906373533,0.006524753047180466,-1.6731825446008457,0.09429136555770692
us_domestic_fixed,us_eligible,trailing_positive_evidence,65,107,5,0.7527293029013236,0.40461010801393255,0.3453232622640517,65,-0.012138159054658586,0.017061814474721642,-0.7114225203094419,0.47682244769572324,65,-0.012067363341493581,0.007209010319346154,-1.6739278773272823,0.09414477463066778,65,-0.009242432884699205,0.006674478781547118,-1.3847422678534376,0.16613128962735668,65,0.013501038755980195,0.005476400026982435,2.4653127400226524,0.013689370951119328,65,0.025568402097473776,0.010544866907435951,2.424724970159997,0.015319987962714384,65,-0.025568402097473776,0.010544866907435951,-2.424724970159997,0.015319987962714384,64,-0.013105928975163,0.00727509710829846,-1.8014782181001412,0.07162753745870348,64,-0.01423502292951499,0.0072626768017477125,-1.9600242883022732,0.04999295150137,64,-0.016116846186768296,0.007243225032201301,-2.2250925678986113,0.026075024577264412,64,-0.019880492701274913,0.007209048482849327,-2.7577138298586226,0.005820712998832417
